# https://github.com/mozillazg/pinyin-data
# 《通用规范汉字表》(2013 年版)里 8105 个汉字的最常用读音
# -> 表示需要验证
# ? 表示有争议，无法确定哪个是最常用的
# <- 表示需要补充拼音信息
# URO (7,832)
U+4E00: yī  # 一
U+8EBA: tǎng  # 躺
U+8F66: chē  # 车
U+8F67: yà  # 轧
U+8F68: guǐ  # 轨
U+8F69: xuān  # 轩
U+8F6A: dài  # 轪
U+8F6B: rèn  # 轫
U+8F6C: zhuǎn  # 转
U+8F6D: è  # 轭
U+8F6E: lún  # 轮
U+8F6F: ruǎn  # 软
U+8F70: hōng  # 轰
U+8F71: gū  # 轱
U+8F72: kē  # 轲
U+8F73: lú  # 轳
U+8F74: zhóu  # 轴
U+8F75: zhǐ  # 轵
U+8F76: yì  # 轶
U+8F77: hū  # 轷
U+8F78: zhěn  # 轸
U+8F79: lì  # 轹
U+8F7A: yáo  # 轺
U+8F7B: qīng  # 轻
U+8F7C: shì  # 轼
U+8F7D: zài  # 载 -> zǎi
U+8F7E: zhì  # 轾
U+8F7F: jiào  # 轿
U+8F80: zhōu  # 辀
U+8F81: quán  # 辁
U+8F82: lù  # 辂
U+8F83: jiào  # 较
U+8F84: zhé  # 辄
U+8F85: fǔ  # 辅
U+8F86: liàng  # 辆
U+8F87: niǎn  # 辇
U+8F88: bèi  # 辈
U+8F89: huī  # 辉
U+8F8A: gǔn  # 辊
U+8F8B: wǎng  # 辋
U+8F8C: liáng  # 辌
U+8F8D: chuò  # 辍
U+8F8E: zī  # 辎
U+8F8F: còu  # 辏
U+8F90: fú  # 辐
U+8F91: jí  # 辑
U+8F92: wēn  # 辒
U+8F93: shū  # 输
U+8F94: pèi  # 辔
U+8F95: yuán  # 辕
U+8F96: xiá  # 辖
U+8F97: niǎn  # 辗 -> zhǎn
U+8F98: lù  # 辘
U+8F99: zhé  # 辙
U+8F9A: lín  # 辚
U+8F9B: xīn  # 辛
U+8F9C: gū  # 辜
U+8F9E: cí  # 辞
U+8F9F: pì  # 辟 -> bì
U+8FA3: là  # 辣
U+8FA8: biàn  # 辨
U+8FA9: biàn  # 辩
U+8FAB: biàn  # 辫
U+8FB0: chén  # 辰
U+8FB1: rǔ  # 辱
U+8FB9: biān  # 边
U+8FBD: liáo  # 辽
U+8FBE: dá  # 达
U+8FBF: chān  # 辿
U+8FC1: qiān  # 迁
U+8FC2: yū  # 迂
U+8FC4: qì  # 迄
U+8FC5: xùn  # 迅
U+8FC7: guò  # 过
U+8FC8: mài  # 迈
U+8FCE: yíng  # 迎
U+8FD0: yùn  # 运
U+8FD1: jìn  # 近
U+8FD3: yà  # 迓
U+8FD4: fǎn  # 返
U+8FD5: wù  # 迕 -> wǔ
U+8FD8: hái  # 还
U+8FD9: zhè  # 这
U+8FDB: jìn  # 进
U+8FDC: yuǎn  # 远
U+8FDD: wéi  # 违
U+8FDE: lián  # 连
U+8FDF: chí  # 迟
U+8FE2: tiáo  # 迢
U+8FE4: yí  # 迤 -> yǐ
U+8FE5: jiǒng  # 迥
U+8FE6: jiā  # 迦
U+8FE8: dài  # 迨
U+8FE9: ěr  # 迩
U+8FEA: dí  # 迪
U+8FEB: pò  # 迫
U+8FED: dié  # 迭
U+8FEE: zé  # 迮
U+8FF0: shù  # 述
U+8FF3: jìng  # 迳
U+8FF7: mí  # 迷
U+8FF8: bèng  # 迸
U+8FF9: jì  # 迹
U+8FFA: nǎi  # 迺
U+8FFD: zhuī  # 追
U+9000: tuì  # 退
U+9001: sòng  # 送
U+9002: shì  # 适
U+9003: táo  # 逃
U+9004: páng  # 逄
U+9005: hòu  # 逅
U+9006: nì  # 逆
U+9009: xuǎn  # 选
U+900A: xùn  # 逊
U+900B: bū  # 逋
U+900D: xiāo  # 逍
U+900F: tòu  # 透
U+9010: zhú  # 逐
U+9011: qiú  # 逑
U+9012: dì  # 递
U+9014: tú  # 途
U+9016: tì  # 逖
U+9017: dòu  # 逗
U+901A: tōng  # 通
U+901B: guàng  # 逛
U+901D: shì  # 逝
U+901E: chěng  # 逞
U+901F: sù  # 速
U+9020: zào  # 造
U+9021: qūn  # 逡
U+9022: féng  # 逢
U+9026: lǐ  # 逦
U+902D: huàn  # 逭
U+902E: dǎi  # 逮 -> dài
U+902F: lù  # 逯
U+9034: chuō  # 逴
U+9035: kuí  # 逵
U+9036: wēi  # 逶
U+9038: yì  # 逸
U+903B: luó  # 逻
U+903C: bī  # 逼
U+903E: yú  # 逾
U+9041: dùn  # 遁
U+9042: suì  # 遂
U+9044: chuán  # 遄
U+9046: tí  # 遆 -> dì
U+9047: yù  # 遇
U+904D: biàn  # 遍
U+904F: è  # 遏
U+9050: xiá  # 遐
U+9051: huáng  # 遑
U+9052: qiú  # 遒
U+9053: dào  # 道
U+9057: yí  # 遗
U+9058: gòu  # 遘
U+905B: liú  # 遛 -> liù
U+9062: tà  # 遢
U+9063: qiǎn  # 遣
U+9065: yáo  # 遥
U+9068: áo  # 遨
U+906D: zāo  # 遭
U+906E: zhē  # 遮
U+9074: lín  # 遴
U+9075: zūn  # 遵
U+9079: yù  # 遹
U+907D: jù  # 遽
U+907F: bì  # 避
U+9080: yāo  # 邀
U+9082: xiè  # 邂
U+9083: suì  # 邃
U+9088: miǎo  # 邈
U+908B: lā  # 邋
U+9091: yì  # 邑
U+9093: dèng  # 邓
U+9095: yōng  # 邕
U+9097: hán  # 邗
U+9098: yú  # 邘
U+9099: máng  # 邙
U+909B: qióng  # 邛
U+909D: kuàng  # 邝
U+90A0: bīn  # 邠
U+90A1: fāng  # 邡
U+90A2: xíng  # 邢
U+90A3: nà  # 那
U+90A6: bāng  # 邦
U+90A8: cūn  # 邨
U+90AA: xié  # 邪
U+90AC: wū  # 邬
U+90AE: yóu  # 邮
U+90AF: hán  # 邯
U+90B0: tái  # 邰
U+90B1: qiū  # 邱
U+90B2: bì  # 邲
U+90B3: pī  # 邳
U+90B4: bǐng  # 邴
U+90B5: shào  # 邵
U+90B6: bèi  # 邶
U+90B8: dǐ  # 邸
U+90B9: zōu  # 邹
U+90BA: yè  # 邺
U+90BB: lín  # 邻
U+90BD: guī  # 邽
U+90BE: zhū  # 邾
U+90BF: shī  # 邿
U+90C1: yù  # 郁
U+90C3: hé  # 郃
U+90C4: qiè  # 郄
U+90C5: zhì  # 郅
U+90C7: huán  # 郇 -> xún
U+90C8: hòu  # 郈
U+90CA: jiāo  # 郊
U+90CE: láng  # 郎
U+90CF: jiá  # 郏
U+90D0: kuài  # 郐
U+90D1: zhèng  # 郑
U+90D3: yùn  # 郓
U+90D7: xī  # 郗
U+90DA: wú  # 郚
U+90DB: fú  # 郛
U+90DC: gào  # 郜
U+90DD: hǎo  # 郝
U+90E1: jùn  # 郡
U+90E2: yǐng  # 郢
U+90E4: xì  # 郤
U+90E6: lì  # 郦
U+90E7: yún  # 郧
U+90E8: bù  # 部
U+90EA: qī  # 郪
U+90EB: pí  # 郫
U+90ED: guō  # 郭
U+90EF: tán  # 郯
U+90F4: chēn  # 郴
U+90F8: dān  # 郸
U+90FD: dōu  # 都
U+90FE: yǎn  # 郾
U+90FF: méi  # 郿
U+9100: ruò  # 鄀
U+9102: è  # 鄂
U+9103: shū  # 鄃
U+9104: juàn  # 鄄
U+9105: yǔ  # 鄅
U+910C: táng  # 鄌
U+9111: zī  # 鄑
U+9117: hào  # 鄗
U+9118: yōng  # 鄘
U+9119: bǐ  # 鄙
U+911A: mào  # 鄚
U+911C: fū  # 鄜
U+911E: yín  # 鄞
U+9120: hù  # 鄠
U+9122: yān  # 鄢
U+9123: zhāng  # 鄣
U+912B: zēng  # 鄫
U+912F: shàn  # 鄯
U+9131: pó  # 鄱
U+9139: zōu  # 鄹
U+9142: cuó  # 酂
U+9143: líng  # 酃
U+9145: xī  # 酅
U+9146: fēng  # 酆
U+9149: yǒu  # 酉
U+914A: dīng  # 酊
U+914B: qiú  # 酋
U+914C: zhuó  # 酌
U+914D: pèi  # 配
U+914E: zhòu  # 酎
U+914F: yǐ  # 酏
U+9150: gān  # 酐
U+9152: jiǔ  # 酒
U+9157: xù  # 酗
U+915A: fēn  # 酚
U+915D: yùn  # 酝
U+915E: tài  # 酞
U+9161: tuó  # 酡
U+9162: cù  # 酢 -> zuò
U+9163: hān  # 酣
U+9164: gū  # 酤
U+9165: sū  # 酥
U+9166: pò  # 酦 -> pō
U+9169: mǐng  # 酩
U+916A: lào  # 酪
U+916C: chóu  # 酬
U+916E: tóng  # 酮
U+916F: zhǐ  # 酯
U+9170: xiān  # 酰
U+9171: jiàng  # 酱
U+9172: chéng  # 酲
U+9174: tú  # 酴
U+9175: jiào  # 酵
U+9176: méi  # 酶
U+9177: kù  # 酷
U+9178: suān  # 酸
U+9179: lèi  # 酹
U+917A: pú  # 酺
U+917D: yàn  # 酽
U+917E: shāi  # 酾 -> shī
U+917F: niàng  # 酿
U+9185: pēi  # 醅
U+9187: chún  # 醇
U+9189: zuì  # 醉
U+918B: cù  # 醋
U+918C: kūn  # 醌
U+918D: tí  # 醍
U+9190: hú  # 醐
U+9191: xǔ  # 醑
U+9192: xǐng  # 醒
U+919A: mí  # 醚
U+919B: quán  # 醛
U+91A2: hǎi  # 醢
U+91A8: lí  # 醨
U+91AA: láo  # 醪
U+91AD: bú  # 醭
U+91AE: jiào  # 醮
U+91AF: xī  # 醯
U+91B4: lǐ  # 醴
U+91B5: jù  # 醵
U+91BA: xūn  # 醺
U+91BE: mí  # 醾
U+91C7: cǎi  # 采
U+91C9: yòu  # 釉
U+91CA: shì  # 释
U+91CC: lǐ  # 里
U+91CD: zhòng  # 重
U+91CE: yě  # 野
U+91CF: liàng  # 量 -> liáng
U+91D0: lí  # 釐
U+91D1: jīn  # 金
U+91DC: fǔ  # 釜
U+9274: jiàn  # 鉴
U+928E: qióng  # 銎
U+92AE: luán  # 銮
U+92C6: yún  # 鋆
U+92C8: wù  # 鋈
U+933E: zàn  # 錾
U+936A: móu  # 鍪
U+938F: liú  # 鎏
U+93CA: ào  # 鏊
U+93D6: áo  # 鏖
U+943E: bèi  # 鐾
U+946B: xīn  # 鑫
U+9486: gá  # 钆
U+9487: yǐ  # 钇
U+9488: zhēn  # 针
U+9489: dīng  # 钉
U+948A: zhāo  # 钊
U+948B: pō  # 钋
U+948C: liǎo  # 钌
U+948D: tǔ  # 钍
U+948E: qiān  # 钎
U+948F: chuàn  # 钏
U+9490: shān  # 钐
U+9492: fán  # 钒
U+9493: diào  # 钓
U+9494: mén  # 钔
U+9495: nǚ  # 钕
U+9496: yáng  # 钖
U+9497: chāi  # 钗
U+9498: xíng  # 钘
U+9499: gài  # 钙
U+949A: bù  # 钚
U+949B: tài  # 钛
U+949C: jù  # 钜
U+949D: dùn  # 钝
U+949E: chāo  # 钞
U+949F: zhōng  # 钟
U+94A0: nà  # 钠
U+94A1: bèi  # 钡
U+94A2: gāng  # 钢
U+94A3: bǎn  # 钣
U+94A4: qián  # 钤
U+94A5: yào  # 钥 -> yuè
U+94A6: qīn  # 钦
U+94A7: jūn  # 钧
U+94A8: wū  # 钨
U+94A9: gōu  # 钩
U+94AA: kàng  # 钪
U+94AB: fāng  # 钫
U+94AC: huǒ  # 钬
U+94AD: tǒu  # 钭 -> dǒu
U+94AE: niǔ  # 钮
U+94AF: bǎ  # 钯
U+94B0: yù  # 钰
U+94B1: qián  # 钱
U+94B2: zhēng  # 钲
U+94B3: qián  # 钳
U+94B4: gǔ  # 钴
U+94B5: bō  # 钵
U+94B7: pǒ  # 钷
U+94B9: bó  # 钹
U+94BA: yuè  # 钺
U+94BB: zuān  # 钻
U+94BC: mù  # 钼
U+94BD: tǎn  # 钽
U+94BE: jiǎ  # 钾
U+94BF: diàn  # 钿
U+94C0: yóu  # 铀
U+94C1: tiě  # 铁
U+94C2: bó  # 铂
U+94C3: líng  # 铃
U+94C4: shuò  # 铄
U+94C5: qiān  # 铅
U+94C6: mǎo  # 铆
U+94C8: shì  # 铈
U+94C9: xuàn  # 铉
U+94CA: tā  # 铊
U+94CB: bì  # 铋
U+94CC: ní  # 铌
U+94CD: pī  # 铍 -> pí
U+94CE: duó  # 铎
U+94CF: xíng  # 铏
U+94D0: kào  # 铐
U+94D1: lǎo  # 铑
U+94D2: ěr  # 铒
U+94D5: yǒu  # 铕
U+94D6: chéng  # 铖
U+94D7: jiá  # 铗
U+94D8: yé  # 铘
U+94D9: náo  # 铙
U+94DA: zhì  # 铚
U+94DB: dāng  # 铛
U+94DC: tóng  # 铜
U+94DD: lǚ  # 铝
U+94DE: diào  # 铞
U+94DF: yīn  # 铟
U+94E0: kǎi  # 铠
U+94E1: zhá  # 铡
U+94E2: zhū  # 铢
U+94E3: xǐ  # 铣 -> xiǎn
U+94E4: dìng  # 铤 -> tǐng
U+94E5: diū  # 铥
U+94E7: huá  # 铧
U+94E8: quán  # 铨
U+94E9: shā  # 铩
U+94EA: hā  # 铪
U+94EB: diào  # 铫
U+94EC: gè  # 铬
U+94ED: míng  # 铭
U+94EE: zhēng  # 铮
U+94EF: sè  # 铯
U+94F0: jiǎo  # 铰
U+94F1: yī  # 铱
U+94F2: chǎn  # 铲
U+94F3: chòng  # 铳
U+94F4: tāng  # 铴 -> tàng
U+94F5: ǎn  # 铵
U+94F6: yín  # 银
U+94F7: rú  # 铷
U+94F8: zhù  # 铸
U+94F9: láo  # 铹
U+94FA: pù  # 铺 -> pū
U+94FB: wú  # 铻
U+94FC: lái  # 铼
U+94FD: tè  # 铽
U+94FE: liàn  # 链
U+94FF: kēng  # 铿
U+9500: xiāo  # 销
U+9501: suǒ  # 锁
U+9502: lǐ  # 锂
U+9503: zèng  # 锃
U+9504: chú  # 锄
U+9505: guō  # 锅
U+9506: gào  # 锆
U+9507: é  # 锇
U+9508: xiù  # 锈
U+9509: cuò  # 锉
U+950A: lüè  # 锊
U+950B: fēng  # 锋
U+950C: xīn  # 锌
U+950D: liǔ  # 锍
U+950E: kāi  # 锎
U+950F: jiǎn  # 锏
U+9510: ruì  # 锐
U+9511: tī  # 锑
U+9512: láng  # 锒
U+9513: qǐn  # 锓
U+9514: jū  # 锔
U+9515: ā  # 锕
U+9516: qiāng  # 锖
U+9517: zhě  # 锗
U+9518: nuò  # 锘
U+9519: cuò  # 错
U+951A: máo  # 锚
U+951B: bēn  # 锛
U+951C: qí  # 锜
U+951D: dé  # 锝
U+951E: kè  # 锞
U+951F: kūn  # 锟
U+9521: xī  # 锡
U+9522: gù  # 锢
U+9523: luó  # 锣
U+9524: chuí  # 锤
U+9525: zhuī  # 锥
U+9526: jǐn  # 锦
U+9527: zhì  # 锧
U+9528: xiān  # 锨
U+9529: juǎn  # 锩
U+952A: huō  # 锪 -> huò
U+952B: péi  # 锫
U+952C: tán  # 锬
U+952D: dìng  # 锭
U+952E: jiàn  # 键
U+952F: jù  # 锯
U+9530: měng  # 锰
U+9531: zī  # 锱
U+9532: qiè  # 锲
U+9533: yīng  # 锳
U+9534: kǎi  # 锴
U+9535: qiāng  # 锵
U+9536: sī  # 锶
U+9537: è  # 锷
U+9538: chā  # 锸
U+9539: qiāo  # 锹
U+953A: zhōng  # 锺
U+953B: duàn  # 锻
U+953C: sōu  # 锼
U+953D: huáng  # 锽
U+953E: huán  # 锾
U+953F: āi  # 锿
U+9540: dù  # 镀
U+9541: měi  # 镁
U+9542: lòu  # 镂
U+9543: zī  # 镃
U+9544: fèi  # 镄
U+9545: méi  # 镅
U+9546: mò  # 镆
U+9547: zhèn  # 镇
U+9548: bó  # 镈
U+9549: gé  # 镉
U+954A: niè  # 镊
U+954B: tǎng  # 镋
U+954C: juān  # 镌
U+954D: niè  # 镍
U+954E: ná  # 镎
U+954F: liú  # 镏
U+9550: gǎo  # 镐
U+9551: bàng  # 镑
U+9552: yì  # 镒
U+9553: jiā  # 镓
U+9554: bīn  # 镔
U+9555: róng  # 镕
U+9556: biāo  # 镖
U+9557: tāng  # 镗
U+9558: màn  # 镘
U+955A: bèng  # 镚
U+955B: yōng  # 镛
U+955C: jìng  # 镜
U+955D: dī  # 镝 -> dí
U+955E: zú  # 镞
U+9560: liú  # 镠
U+9561: chán  # 镡 -> xín
U+9562: jué  # 镢
U+9563: liào  # 镣
U+9564: pú  # 镤
U+9565: lǔ  # 镥
U+9566: duì  # 镦 -> duī
U+9567: lán  # 镧
U+9568: pǔ  # 镨
U+9569: cuān  # 镩
U+956A: qiāng  # 镪 -> qiǎng
U+956B: dèng  # 镫
U+956C: huò  # 镬
U+956D: léi  # 镭
U+956E: huán  # 镮
U+956F: zhuó  # 镯
U+9570: lián  # 镰
U+9571: yì  # 镱
U+9572: chǎ  # 镲
U+9573: biāo  # 镳
U+9574: là  # 镴
U+9575: chán  # 镵
U+9576: xiāng  # 镶
U+957F: zhǎng  # 长 -> cháng
U+95E8: mén  # 门
U+95E9: shuān  # 闩
U+95EA: shǎn  # 闪
U+95EB: yán  # 闫
U+95ED: bì  # 闭
U+95EE: wèn  # 问
U+95EF: chuǎng  # 闯
U+95F0: rùn  # 闰
U+95F1: wéi  # 闱
U+95F2: xián  # 闲
U+95F3: hóng  # 闳
U+95F4: jiān  # 间
U+95F5: mǐn  # 闵
U+95F6: kāng  # 闶 -> kàng
U+95F7: mèn  # 闷
U+95F8: zhá  # 闸
U+95F9: nào  # 闹
U+95FA: guī  # 闺
U+95FB: wén  # 闻
U+95FC: tà  # 闼
U+95FD: mǐn  # 闽
U+95FE: lǘ  # 闾
U+95FF: kǎi  # 闿
U+9600: fá  # 阀
U+9601: gé  # 阁
U+9602: hé  # 阂
U+9603: kǔn  # 阃
U+9604: jiū  # 阄
U+9605: yuè  # 阅
U+9606: láng  # 阆 -> làng
U+9607: dū  # 阇
U+9608: yù  # 阈
U+9609: yān  # 阉
U+960A: chāng  # 阊
U+960B: xì  # 阋
U+960C: wén  # 阌
U+960D: hūn  # 阍
U+960E: yán  # 阎
U+960F: è  # 阏
U+9610: chǎn  # 阐
U+9611: lán  # 阑
U+9612: qù  # 阒
U+9614: kuò  # 阔
U+9615: què  # 阕
U+9616: hé  # 阖
U+9617: tián  # 阗
U+9618: dá  # 阘 -> tà
U+9619: quē  # 阙
U+961A: hǎn  # 阚 -> kàn
U+961C: fù  # 阜
U+961F: duì  # 队
U+9621: qiān  # 阡
U+962A: bǎn  # 阪
U+962E: ruǎn  # 阮
U+9631: jǐng  # 阱
U+9632: fáng  # 防
U+9633: yáng  # 阳
U+9634: yīn  # 阴
U+9635: zhèn  # 阵
U+9636: jiē  # 阶
U+963B: zǔ  # 阻
U+963C: zuò  # 阼
U+963D: diàn  # 阽
U+963F: ā  # 阿
U+9640: tuó  # 陀
U+9642: bēi  # 陂
U+9644: fù  # 附
U+9645: jì  # 际
U+9646: lù  # 陆
U+9647: lǒng  # 陇
U+9648: chén  # 陈
U+9649: xíng  # 陉
U+964B: lòu  # 陋
U+964C: mò  # 陌
U+964D: jiàng  # 降
U+964E: shū  # 陎
U+9650: xiàn  # 限
U+9651: ér  # 陑
U+9654: gāi  # 陔
U+9655: shǎn  # 陕
U+965B: bì  # 陛
U+965E: shēng  # 陞
U+965F: zhì  # 陟
U+9661: dǒu  # 陡
U+9662: yuàn  # 院
U+9664: chú  # 除
U+9667: niè  # 陧
U+9668: yǔn  # 陨
U+9669: xiǎn  # 险
U+966A: péi  # 陪
U+966C: zōu  # 陬
U+9672: chuí  # 陲
U+9674: pí  # 陴 -> pī
U+9675: líng  # 陵
U+9676: táo  # 陶
U+9677: xiàn  # 陷
U+9683: shù  # 隃 -> yú
U+9685: yú  # 隅
U+9686: lóng  # 隆
U+9688: wēi  # 隈
U+968B: suí  # 隋
U+968D: huáng  # 隍
U+968F: suí  # 随
U+9690: yǐn  # 隐
U+9694: gé  # 隔
U+9697: kuí  # 隗 -> wěi
U+9698: ài  # 隘
U+9699: xì  # 隙
U+969C: zhàng  # 障
U+96A7: suì  # 隧
U+96A9: ào  # 隩
U+96B0: xí  # 隰
U+96B3: huī  # 隳
U+96B6: lì  # 隶
U+96B9: zhuī  # 隹
U+96BA: hú  # 隺
U+96BC: sǔn  # 隼
U+96BD: juàn  # 隽 -> jùn
U+96BE: nán  # 难
U+96C0: què  # 雀
U+96C1: yàn  # 雁
U+96C4: xióng  # 雄
U+96C5: yǎ  # 雅
U+96C6: jí  # 集
U+96C7: gù  # 雇
U+96C9: zhì  # 雉
U+96CA: gòu  # 雊
U+96CC: cí  # 雌
U+96CD: yōng  # 雍
U+96CE: jū  # 雎
U+96CF: chú  # 雏
U+96D2: luò  # 雒
U+96D5: diāo  # 雕
U+96E0: chóu  # 雠
U+96E8: yǔ  # 雨
U+96E9: yú  # 雩
U+96EA: xuě  # 雪
U+96EF: wén  # 雯
U+96F1: pāng  # 雱
U+96F3: lì  # 雳
U+96F6: líng  # 零
U+96F7: léi  # 雷
U+96F9: báo  # 雹
U+96FE: wù  # 雾
U+9700: xū  # 需
U+9701: jì  # 霁
U+9704: xiāo  # 霄
U+9705: zhà  # 霅 -> zhá
U+9706: tíng  # 霆
U+9707: zhèn  # 震
U+9708: pèi  # 霈
U+9709: méi  # 霉
U+970D: huò  # 霍
U+970E: shà  # 霎
U+970F: fēi  # 霏
U+9713: ní  # 霓
U+9716: lín  # 霖
U+971C: shuāng  # 霜
U+971E: xiá  # 霞
U+9728: wèi  # 霨
U+972A: yín  # 霪
U+972D: ǎi  # 霭
U+9730: xiàn  # 霰
U+9732: lù  # 露 -> lòu
U+9738: bà  # 霸
U+9739: pī  # 霹
U+973E: mái  # 霾
U+9752: qīng  # 青
U+9753: jìng  # 靓
U+9756: jìng  # 靖
U+9759: jìng  # 静
U+975B: diàn  # 靛
U+975E: fēi  # 非
U+9760: kào  # 靠
U+9761: mí  # 靡
U+9762: miàn  # 面
U+9765: yè  # 靥
U+9769: gé  # 革
U+976C: qián  # 靬 -> jiān
U+9770: wù  # 靰
U+9773: jìn  # 靳
U+9774: xuē  # 靴
U+9776: bǎ  # 靶
U+9778: sǎ  # 靸
U+977A: mò  # 靺
U+977C: dá  # 靼
U+977D: bàn  # 靽
U+977F: yào  # 靿
U+9781: bèi  # 鞁
U+9785: yāng  # 鞅
U+978B: xié  # 鞋
U+978D: ān  # 鞍
U+9791: dá  # 鞑
U+9792: qiáo  # 鞒
U+9794: mán  # 鞔
U+9798: qiào  # 鞘
U+97A0: jū  # 鞠
U+97A1: la  # 鞡
U+97A3: róu  # 鞣
U+97A7: qiū  # 鞧
U+97A8: hé  # 鞨
U+97AB: jū  # 鞫
U+97AC: jiān  # 鞬 -> jiàn
U+97AD: biān  # 鞭
U+97AE: dī  # 鞮
U+97AF: jiān  # 鞯
U+97B2: gōu  # 鞲
U+97B3: tà  # 鞳
U+97B4: bèi  # 鞴
U+97C2: chàn  # 韂
U+97E6: wéi  # 韦
U+97E7: rèn  # 韧
U+97E8: fú  # 韨
U+97E9: hán  # 韩
U+97EA: wěi  # 韪
U+97EB: yùn  # 韫
U+97EC: tāo  # 韬
U+97ED: jiǔ  # 韭
U+97F3: yīn  # 音
U+97F5: yùn  # 韵
U+97F6: sháo  # 韶
U+9875: yè  # 页
U+9876: dǐng  # 顶
U+9877: qǐng  # 顷
U+9878: hān  # 顸
U+9879: xiàng  # 项
U+987A: shùn  # 顺
U+987B: xū  # 须
U+987C: xū  # 顼
U+987D: wán  # 顽
U+987E: gù  # 顾
U+987F: dùn  # 顿
U+9880: qí  # 颀
U+9881: bān  # 颁
U+9882: sòng  # 颂
U+9883: háng  # 颃
U+9884: yù  # 预
U+9885: lú  # 颅
U+9886: lǐng  # 领
U+9887: pǒ  # 颇 -> pō
U+9888: jǐng  # 颈
U+9889: jié  # 颉
U+988A: jiá  # 颊
U+988B: tǐng  # 颋
U+988C: hé  # 颌
U+988D: yǐng  # 颍
U+988E: jiǒng  # 颎
U+988F: kē  # 颏
U+9890: yí  # 颐
U+9891: pín  # 频
U+9893: tuí  # 颓
U+9894: hàn  # 颔
U+9896: yǐng  # 颖
U+9897: kē  # 颗
U+9898: tí  # 题
U+9899: yóng  # 颙
U+989A: è  # 颚
U+989B: zhuān  # 颛
U+989C: yán  # 颜
U+989D: é  # 额
U+989E: niè  # 颞
U+989F: mān  # 颟
U+98A0: diān  # 颠
U+98A1: sǎng  # 颡
U+98A2: hào  # 颢
U+98A4: chàn  # 颤
U+98A5: rú  # 颥
U+98A6: pín  # 颦
U+98A7: quán  # 颧
U+98CE: fēng  # 风
U+98CF: yáng  # 飏
U+98D0: zhǎn  # 飐
U+98D1: biāo  # 飑
U+98D2: sà  # 飒
U+98D3: jù  # 飓
U+98D4: sī  # 飔
U+98D5: sōu  # 飕
U+98D7: liú  # 飗
U+98D8: piāo  # 飘
U+98D9: biāo  # 飙
U+98DE: fēi  # 飞
U+98DF: shí  # 食
U+98E7: sūn  # 飧
U+98E8: xiǎng  # 飨
U+990D: yàn  # 餍
U+9910: cān  # 餐
U+992E: tiè  # 餮
U+9954: yōng  # 饔
U+9955: tāo  # 饕
U+9965: jī  # 饥
U+9967: táng  # 饧 -> xíng
U+9968: tún  # 饨
U+9969: xì  # 饩
U+996A: rèn  # 饪
U+996B: yù  # 饫
U+996C: chì  # 饬
U+996D: fàn  # 饭
U+996E: yǐn  # 饮
U+996F: jiàn  # 饯
U+9970: shì  # 饰
U+9971: bǎo  # 饱
U+9972: sì  # 饲
U+9973: duò  # 饳
U+9974: yí  # 饴
U+9975: ěr  # 饵
U+9976: ráo  # 饶
U+9977: xiǎng  # 饷
U+9978: hé  # 饸
U+9979: le  # 饹 -> gē
U+997A: jiǎo  # 饺
U+997B: xī  # 饻
U+997C: bǐng  # 饼
U+997D: bō  # 饽
U+997F: è  # 饿
U+9981: něi  # 馁
U+9983: guǒ  # 馃
U+9984: hún  # 馄
U+9985: xiàn  # 馅
U+9986: guǎn  # 馆
U+9987: chā  # 馇
U+9988: kuì  # 馈
U+9989: gǔ  # 馉
U+998A: sōu  # 馊
U+998B: chán  # 馋
U+998C: yè  # 馌
U+998D: mó  # 馍
U+998F: liú  # 馏 -> liù
U+9990: xiū  # 馐
U+9991: jǐn  # 馑
U+9992: mán  # 馒
U+9993: sǎn  # 馓
U+9994: zhuàn  # 馔
U+9995: náng  # 馕
U+9996: shǒu  # 首
U+9997: kuí  # 馗
U+9998: guó  # 馘
U+9999: xiāng  # 香
U+999D: bì  # 馝
U+999E: bó  # 馞
U+99A5: fù  # 馥
U+99A7: yūn  # 馧
U+99A8: xīn  # 馨
U+9A6C: mǎ  # 马
U+9A6D: yù  # 驭
U+9A6E: tuó  # 驮
U+9A6F: xùn  # 驯
U+9A70: chí  # 驰
U+9A71: qū  # 驱
U+9A72: rì  # 驲
U+9A73: bó  # 驳
U+9A74: lǘ  # 驴
U+9A75: zǎng  # 驵
U+9A76: shǐ  # 驶
U+9A77: sì  # 驷
U+9A78: fù  # 驸
U+9A79: jū  # 驹
U+9A7A: zōu  # 驺
U+9A7B: zhù  # 驻
U+9A7C: tuó  # 驼
U+9A7D: nú  # 驽
U+9A7E: jià  # 驾
U+9A7F: yì  # 驿
U+9A80: dài  # 骀 -> tái
U+9A81: xiāo  # 骁
U+9A82: mà  # 骂
U+9A83: yīn  # 骃
U+9A84: jiāo  # 骄
U+9A85: huá  # 骅
U+9A86: luò  # 骆
U+9A87: hài  # 骇
U+9A88: pián  # 骈
U+9A89: biāo  # 骉
U+9A8A: lí  # 骊
U+9A8B: chěng  # 骋
U+9A8C: yàn  # 验
U+9A8D: xīng  # 骍
U+9A8E: qīn  # 骎
U+9A8F: jùn  # 骏
U+9A90: qí  # 骐
U+9A91: qí  # 骑
U+9A92: kè  # 骒
U+9A93: zhuī  # 骓
U+9A95: sù  # 骕
U+9A96: cān  # 骖
U+9A97: piàn  # 骗
U+9A98: zhì  # 骘
U+9A99: kuí  # 骙
